segment_id,time_bucket,lat_center,lon_center,zone_type,nearest_landmark,dist_to_anchor_km,dist_from_center_km,lighting_score,streetlight_operational_pct,crowd_density,historical_incidents_annual,unsafe_reports_count,risk_score,risk_band,report_id,report_lat,report_lon,report_timestamp,device_hash_sim
BBS-1355,afternoon,20.38875,85.84125,residential_mixed,Unnamed residential/mixed segment,2.493,10.449,0.398,39.7,0.256,2.0,0,30.9,medium,,,,,
BBS-1355,evening,20.38875,85.84125,residential_mixed,Unnamed residential/mixed segment,2.493,10.449,0.398,39.7,0.296,2.0,0,43.5,high,,,,,
BBS-1355,night,20.38875,85.84125,residential_mixed,Unnamed residential/mixed segment,2.493,10.449,0.398,39.7,0.184,2.0,0,57.4,high,,,,,
BBS-1356,morning,20.38875,85.84575,residential_mixed,Unnamed residential/mixed segment,2.951,10.538,0.292,27.9,0.163,1.0,0,31.5,medium,,,,,
BBS-1356,afternoon,20.38875,85.84575,residential_mixed,Unnamed residential/mixed segment,2.951,10.538,0.292,27.9,0.114,1.0,0,31.7,medium,,,,,
BBS-1356,evening,20.38875,85.84575,residential_mixed,Unnamed residential/mixed segment,2.951,10.538,0.292,27.9,0.309,1.0,0,41.5,high,,,,,
BBS-1356,night,20.38875,85.84575,residential_mixed,Unnamed residential/mixed segment,2.951,10.538,0.292,27.9,0.055,1.0,0,62.0,high,,,,,
BBS-1357,morning,20.38875,85.85025,residential_mixed,Unnamed residential/mixed segment,3.412,10.646,0.23,23.5,0.17,3.0,0,40.0,medium,,,,,
BBS-1357,afternoon,20.38875,85.85025,residential_mixed,Unnamed residential/mixed segment,3.412,10.646,0.23,23.5,0.172,3.0,0,38.3,medium,,,,,
BBS-1357,evening,20.38875,85.85025,residential_mixed,Unnamed residential/mixed segment,3.412,10.646,0.23,23.5,0.269,3.0,0,52.9,high,,,,,
BBS-1357,night,20.38875,85.85025,residential_mixed,Unnamed residential/mixed segment,3.412,10.646,0.23,23.5,0.106,3.0,0,71.3,high,,,,,
BBS-1358,morning,20.38875,85.85475,residential_mixed,Unnamed residential/mixed segment,3.875,10.774,0.328,31.7,0.208,0.0,0,25.6,medium,,,,,
BBS-1358,afternoon,20.38875,85.85475,residential_mixed,Unnamed residential/mixed segment,3.875,10.774,0.328,31.7,0.178,0.0,0,25.2,medium,,,,,
BBS-1358,evening,20.38875,85.85475,residential_mixed,Unnamed residential/mixed segment,3.875,10.774,0.328,31.7,0.315,0.0,0,36.1,medium,,,,,
BBS-1358,night,20.38875,85.85475,residential_mixed,Unnamed residential/mixed segment,3.875,10.774,0.328,31.7,0.166,0.0,0,52.5,high,,,,,
BBS-1359,morning,20.38875,85.85925,residential_mixed,Unnamed residential/mixed segment,4.339,10.921,0.275,22.5,0.333,2.0,1,36.8,medium,RPT-01053,20.388554,85.859908,2026-07-28 08:33:00,
BBS-1359,afternoon,20.38875,85.85925,residential_mixed,Unnamed residential/mixed segment,4.339,10.921,0.275,22.5,0.219,2.0,0,32.4,medium,,,,,
BBS-1359,evening,20.38875,85.85925,residential_mixed,Unnamed residential/mixed segment,4.339,10.921,0.275,22.5,0.329,2.0,1,52.2,high,RPT-01054,20.388652,85.858933,2026-08-02 20:18:00,dev_7c69119f9a
BBS-1359,night,20.38875,85.85925,residential_mixed,Unnamed residential/mixed segment,4.339,10.921,0.275,22.5,0.094,2.0,0,65.6,high,,,,,
BBS-1360,morning,20.38875,85.86375,residential_mixed,Unnamed residential/mixed segment,4.804,11.085,0.357,38.6,0.274,1.0,0,27.5,medium,,,,,
BBS-1360,afternoon,20.38875,85.86375,residential_mixed,Unnamed residential/mixed segment,4.804,11.085,0.357,38.6,0.233,1.0,0,27.5,medium,,,,,
BBS-1360,evening,20.38875,85.86375,residential_mixed,Unnamed residential/mixed segment,4.804,11.085,0.357,38.6,0.395,1.0,0,36.9,medium,,,,,
BBS-1360,night,20.38875,85.86375,residential_mixed,Unnamed residential/mixed segment,4.804,11.085,0.357,38.6,0.01,1.0,0,60.8,high,,,,,
BBS-1361,morning,20.38875,85.86825,residential_mixed,Unnamed residential/mixed segment,5.27,11.267,0.21,14.0,0.231,2.0,0,33.8,medium,,,,,
BBS-1361,afternoon,20.38875,85.86825,residential_mixed,Unnamed residential/mixed segment,5.27,11.267,0.21,14.0,0.23,2.0,0,32.2,medium,,,,,
BBS-1361,evening,20.38875,85.86825,residential_mixed,Unnamed residential/mixed segment,5.27,11.267,0.21,14.0,0.313,2.0,0,47.6,high,,,,,
BBS-1361,night,20.38875,85.86825,residential_mixed,Unnamed residential/mixed segment,5.27,11.267,0.21,14.0,0.049,2.0,0,69.9,high,,,,,
BBS-1362,morning,20.38875,85.87275,residential_mixed,Unnamed residential/mixed segment,5.736,11.465,0.237,22.7,0.167,5.0,0,48.5,high,,,,,
BBS-1362,afternoon,20.38875,85.87275,residential_mixed,Unnamed residential/mixed segment,5.736,11.465,0.237,22.7,0.258,5.0,0,43.9,high,,,,,
BBS-1362,evening,20.38875,85.87275,residential_mixed,Unnamed residential/mixed segment,5.736,11.465,0.237,22.7,0.27,5.0,0,61.1,high,,,,,
BBS-1362,night,20.38875,85.87275,residential_mixed,Unnamed residential/mixed segment,5.736,11.465,0.237,22.7,0.01,5.0,0,82.8,high,,,,,
BBS-1363,morning,20.38875,85.87725,residential_mixed,Unnamed residential/mixed segment,6.203,11.678,0.266,26.5,0.296,4.0,1,46.6,high,RPT-01055,20.388388,85.877266,2026-07-30 05:09:00,
BBS-1363,afternoon,20.38875,85.87725,residential_mixed,Unnamed residential/mixed segment,6.203,11.678,0.266,26.5,0.238,4.0,0,40.2,medium,,,,,
BBS-1363,evening,20.38875,85.87725,residential_mixed,Unnamed residential/mixed segment,6.203,11.678,0.266,26.5,0.308,4.0,0,54.9,high,,,,,
BBS-1363,night,20.38875,85.87725,residential_mixed,Unnamed residential/mixed segment,6.203,11.678,0.266,26.5,0.05,4.0,1,82.7,high,RPT-01056,20.389588,85.877432,2026-07-27 00:58:00,
BBS-1364,morning,20.38875,85.88175,residential_mixed,Unnamed residential/mixed segment,6.67,11.906,0.267,27.2,0.238,3.0,0,37.6,medium,,,,,
BBS-1364,afternoon,20.38875,85.88175,residential_mixed,Unnamed residential/mixed segment,6.67,11.906,0.267,27.2,0.283,3.0,0,34.5,medium,,,,,
BBS-1364,evening,20.38875,85.88175,residential_mixed,Unnamed residential/mixed segment,6.67,11.906,0.267,27.2,0.218,3.0,0,53.7,high,,,,,
BBS-1364,night,20.38875,85.88175,residential_mixed,Unnamed residential/mixed segment,6.67,11.906,0.267,27.2,0.011,3.0,1,79.8,high,RPT-01057,20.389118,85.881402,2026-07-30 01:27:00,
BBS-1365,morning,20.38875,85.88625,residential_mixed,Unnamed residential/mixed segment,7.137,12.148,0.404,45.4,0.207,2.0,0,33.8,medium,,,,,
BBS-1365,afternoon,20.38875,85.88625,residential_mixed,Unnamed residential/mixed segment,7.137,12.148,0.404,45.4,0.208,2.0,0,32.5,medium,,,,,
BBS-1365,evening,20.38875,85.88625,residential_mixed,Unnamed residential/mixed segment,7.137,12.148,0.404,45.4,0.285,2.0,1,50.5,high,RPT-01058,20.388481,85.886371,2026-08-07 19:42:00,dev_22fcf7dc1a
BBS-1365,night,20.38875,85.88625,residential_mixed,Unnamed residential/mixed segment,7.137,12.148,0.404,45.4,0.144,2.0,0,58.5,high,,,,,
BBS-1366,morning,20.38875,85.89075,residential_mixed,Unnamed residential/mixed segment,7.605,12.403,0.28,31.9,0.31,1.0,0,26.6,medium,,,,,
BBS-1366,afternoon,20.38875,85.89075,residential_mixed,Unnamed residential/mixed segment,7.605,12.403,0.28,31.9,0.227,1.0,0,27.9,medium,,,,,
BBS-1366,evening,20.38875,85.89075,residential_mixed,Unnamed residential/mixed segment,7.605,12.403,0.28,31.9,0.349,1.0,0,40.4,medium,,,,,
BBS-1366,night,20.38875,85.89075,residential_mixed,Unnamed residential/mixed segment,7.605,12.403,0.28,31.9,0.121,1.0,0,60.3,high,,,,,
BBS-1367,morning,20.38875,85.89525,residential_mixed,Unnamed residential/mixed segment,8.073,12.671,0.231,24.7,0.246,0.0,0,24.7,low,,,,,
BBS-1367,afternoon,20.38875,85.89525,residential_mixed,Unnamed residential/mixed segment,8.073,12.671,0.231,24.7,0.132,0.0,0,27.0,medium,,,,,
BBS-1367,evening,20.38875,85.89525,residential_mixed,Unnamed residential/mixed segment,8.073,12.671,0.231,24.7,0.253,0.0,2,54.2,high,RPT-01059,20.389023,85.895222,2026-08-14 19:26:00,dev_8cd17605c2
BBS-1367,evening,20.38875,85.89525,residential_mixed,Unnamed residential/mixed segment,8.073,12.671,0.231,24.7,0.253,0.0,2,54.2,high,RPT-01060,20.388738,85.896069,2026-08-13 20:14:00,
BBS-1367,night,20.38875,85.89525,residential_mixed,Unnamed residential/mixed segment,8.073,12.671,0.231,24.7,0.024,0.0,0,61.4,high,,,,,
BBS-1368,morning,20.38875,85.89975,residential_mixed,Unnamed residential/mixed segment,8.541,12.949,0.229,24.5,0.236,3.0,1,44.6,high,RPT-01061,20.388791,85.899899,2026-07-21 05:11:00,
BBS-1368,afternoon,20.38875,85.89975,residential_mixed,Unnamed residential/mixed segment,8.541,12.949,0.229,24.5,0.224,3.0,0,36.6,medium,,,,,
BBS-1368,evening,20.38875,85.89975,residential_mixed,Unnamed residential/mixed segment,8.541,12.949,0.229,24.5,0.228,3.0,0,54.3,high,,,,,
BBS-1368,night,20.38875,85.89975,residential_mixed,Unnamed residential/mixed segment,8.541,12.949,0.229,24.5,0.109,3.0,0,71.3,high,,,,,
BBS-1369,morning,20.39325,85.74225,residential_mixed,Unnamed residential/mixed segment,6.626,13.792,0.217,23.4,0.192,3.0,0,39.3,medium,,,,,
BBS-1369,afternoon,20.39325,85.74225,residential_mixed,Unnamed residential/mixed segment,6.626,13.792,0.217,23.4,0.146,3.0,0,39.2,medium,,,,,
BBS-1369,evening,20.39325,85.74225,residential_mixed,Unnamed residential/mixed segment,6.626,13.792,0.217,23.4,0.277,3.0,1,59.7,high,RPT-01062,20.393519,85.742389,2026-07-22 17:44:00,
BBS-1369,night,20.39325,85.74225,residential_mixed,Unnamed residential/mixed segment,6.626,13.792,0.217,23.4,0.038,3.0,0,74.2,high,,,,,
BBS-1370,morning,20.39325,85.74675,residential_mixed,Unnamed residential/mixed segment,6.242,13.506,0.307,31.5,0.281,2.0,0,31.7,medium,,,,,
BBS-1370,afternoon,20.39325,85.74675,residential_mixed,Unnamed residential/mixed segment,6.242,13.506,0.307,31.5,0.2,2.0,0,33.0,medium,,,,,
BBS-1370,evening,20.39325,85.74675,residential_mixed,Unnamed residential/mixed segment,6.242,13.506,0.307,31.5,0.364,2.0,0,43.5,high,,,,,
BBS-1370,night,20.39325,85.74675,residential_mixed,Unnamed residential/mixed segment,6.242,13.506,0.307,31.5,0.078,2.0,0,64.8,high,,,,,
BBS-1371,morning,20.39325,85.75125,residential_mixed,Unnamed residential/mixed segment,5.871,13.229,0.346,25.2,0.221,2.0,0,33.6,medium,,,,,
BBS-1371,afternoon,20.39325,85.75125,residential_mixed,Unnamed residential/mixed segment,5.871,13.229,0.346,25.2,0.322,2.0,1,35.5,medium,RPT-01064,20.392617,85.750418,2026-08-07 12:45:00,
BBS-1371,evening,20.39325,85.75125,residential_mixed,Unnamed residential/mixed segment,5.871,13.229,0.346,25.2,0.218,2.0,1,54.2,high,RPT-01063,20.393037,85.751613,2026-07-24 20:15:00,dev_63d00f3e3e
BBS-1371,night,20.39325,85.75125,residential_mixed,Unnamed residential/mixed segment,5.871,13.229,0.346,25.2,0.182,2.0,0,59.7,high,,,,,
BBS-1372,morning,20.39325,85.75575,residential_mixed,Unnamed residential/mixed segment,5.514,12.964,0.364,30.6,0.344,0.0,0,20.9,low,,,,,
BBS-1372,afternoon,20.39325,85.75575,residential_mixed,Unnamed residential/mixed segment,5.514,12.964,0.364,30.6,0.256,0.0,0,22.5,low,,,,,
BBS-1372,evening,20.39325,85.75575,residential_mixed,Unnamed residential/mixed segment,5.514,12.964,0.364,30.6,0.295,0.0,0,35.9,medium,,,,,
BBS-1372,night,20.39325,85.75575,residential_mixed,Unnamed residential/mixed segment,5.514,12.964,0.364,30.6,0.191,0.0,0,50.1,high,,,,,
BBS-1373,morning,20.39325,85.76025,residential_mixed,Unnamed residential/mixed segment,5.176,12.711,0.2,15.4,0.226,1.0,0,29.8,medium,,,,,
BBS-1373,afternoon,20.39325,85.76025,residential_mixed,Unnamed residential/mixed segment,5.176,12.711,0.2,15.4,0.168,1.0,1,36.8,medium,RPT-01065,20.392753,85.76087,2026-08-13 11:10:00,
BBS-1373,evening,20.39325,85.76025,residential_mixed,Unnamed residential/mixed segment,5.176,12.711,0.2,15.4,0.292,1.0,0,44.4,high,,,,,
BBS-1373,night,20.39325,85.76025,residential_mixed,Unnamed residential/mixed segment,5.176,12.711,0.2,15.4,0.071,1.0,0,65.3,high,,,,,
BBS-1374,morning,20.39325,85.76475,residential_mixed,Unnamed residential/mixed segment,4.859,12.47,0.176,20.2,0.188,2.0,0,35.4,medium,,,,,
BBS-1374,afternoon,20.39325,85.76475,residential_mixed,Unnamed residential/mixed segment,4.859,12.47,0.176,20.2,0.277,2.0,0,30.7,medium,,,,,
BBS-1374,evening,20.39325,85.76475,residential_mixed,Unnamed residential/mixed segment,4.859,12.47,0.176,20.2,0.269,2.0,0,50.0,high,,,,,
BBS-1374,night,20.39325,85.76475,residential_mixed,Unnamed residential/mixed segment,4.859,12.47,0.176,20.2,0.103,2.0,0,69.5,high,,,,,
BBS-1375,morning,20.39325,85.76925,residential_mixed,Unnamed residential/mixed segment,4.569,12.242,0.268,26.6,0.158,5.0,0,48.7,high,,,,,
BBS-1375,afternoon,20.39325,85.76925,residential_mixed,Unnamed residential/mixed segment,4.569,12.242,0.268,26.6,0.212,5.0,0,45.4,high,,,,,
BBS-1375,evening,20.39325,85.76925,residential_mixed,Unnamed residential/mixed segment,4.569,12.242,0.268,26.6,0.246,5.0,0,61.1,high,,,,,
BBS-1375,night,20.39325,85.76925,residential_mixed,Unnamed residential/mixed segment,4.569,12.242,0.268,26.6,0.034,5.0,0,80.6,high,,,,,
BBS-1376,morning,20.39325,85.77375,residential_mixed,Unnamed residential/mixed segment,4.31,12.029,0.262,23.6,0.238,1.0,0,29.1,medium,,,,,
BBS-1376,afternoon,20.39325,85.77375,residential_mixed,Unnamed residential/mixed segment,4.31,12.029,0.262,23.6,0.273,1.0,0,26.4,medium,,,,,
BBS-1376,evening,20.39325,85.77375,residential_mixed,Unnamed residential/mixed segment,4.31,12.029,0.262,23.6,0.341,1.0,0,41.2,high,,,,,
BBS-1376,night,20.39325,85.77375,residential_mixed,Unnamed residential/mixed segment,4.31,12.029,0.262,23.6,0.136,1.0,0,60.5,high,,,,,
BBS-1377,morning,20.39325,85.77825,residential_mixed,Unnamed residential/mixed segment,4.089,11.83,0.256,23.8,0.237,2.0,1,40.2,medium,RPT-01067,20.39311,85.777695,2026-07-26 10:28:00,dev_9f19cd46e4
BBS-1377,afternoon,20.39325,85.77825,residential_mixed,Unnamed residential/mixed segment,4.089,11.83,0.256,23.8,0.19,2.0,0,33.4,medium,,,,,
BBS-1377,evening,20.39325,85.77825,residential_mixed,Unnamed residential/mixed segment,4.089,11.83,0.256,23.8,0.362,2.0,0,44.8,high,,,,,
BBS-1377,night,20.39325,85.77825,residential_mixed,Unnamed residential/mixed segment,4.089,11.83,0.256,23.8,0.071,2.0,1,74.0,high,RPT-01066,20.393543,85.778209,2026-07-26 02:39:00,dev_23fad3b118
BBS-1378,morning,20.39325,85.78275,residential_mixed,Unnamed residential/mixed segment,3.675,11.647,0.298,28.0,0.295,2.0,0,31.3,medium,,,,,
BBS-1378,afternoon,20.39325,85.78275,residential_mixed,Unnamed residential/mixed segment,3.675,11.647,0.298,28.0,0.284,2.0,0,30.2,medium,,,,,
BBS-1378,evening,20.39325,85.78275,residential_mixed,Unnamed residential/mixed segment,3.675,11.647,0.298,28.0,0.265,2.0,1,53.8,high,RPT-01069,20.393264,85.782705,2026-08-07 20:04:00,dev_63b62913a1
BBS-1378,night,20.39325,85.78275,residential_mixed,Unnamed residential/mixed segment,3.675,11.647,0.298,28.0,0.063,2.0,1,72.5,high,RPT-01068,20.393134,85.783143,2026-08-14 22:31:00,dev_07caf3f26a
BBS-1379,morning,20.39325,85.78725,residential_mixed,Unnamed residential/mixed segment,3.206,11.479,0.209,19.4,0.212,3.0,1,45.4,high,RPT-01071,20.392858,85.787863,2026-07-28 09:50:00,dev_29edfcfeb4
BBS-1379,afternoon,20.39325,85.78725,residential_mixed,Unnamed residential/mixed segment,3.206,11.479,0.209,19.4,0.122,3.0,0,40.1,medium,,,,,
BBS-1379,evening,20.39325,85.78725,residential_mixed,Unnamed residential/mixed segment,3.206,11.479,0.209,19.4,0.287,3.0,0,52.8,high,,,,,
BBS-1379,night,20.39325,85.78725,residential_mixed,Unnamed residential/mixed segment,3.206,11.479,0.209,19.4,0.183,3.0,1,76.4,high,RPT-01070,20.39313,85.787548,2026-08-06 00:51:00,
BBS-1380,morning,20.39325,85.79175,residential_mixed,Unnamed residential/mixed segment,2.737,11.329,0.217,19.9,0.191,0.0,0,26.7,medium,,,,,
BBS-1380,afternoon,20.39325,85.79175,residential_mixed,Unnamed residential/mixed segment,2.737,11.329,0.217,19.9,0.297,0.0,0,21.4,low,,,,,
BBS-1380,evening,20.39325,85.79175,residential_mixed,Unnamed residential/mixed segment,2.737,11.329,0.217,19.9,0.301,0.0,0,39.4,medium,,,,,
BBS-1380,night,20.39325,85.79175,residential_mixed,Unnamed residential/mixed segment,2.737,11.329,0.217,19.9,0.236,0.0,0,54.8,high,,,,,
BBS-1381,morning,20.39325,85.79625,residential_mixed,Unnamed residential/mixed segment,2.268,11.197,0.349,27.9,0.23,3.0,0,37.5,medium,,,,,
BBS-1381,afternoon,20.39325,85.79625,residential_mixed,Unnamed residential/mixed segment,2.268,11.197,0.349,27.9,0.223,3.0,0,36.3,medium,,,,,
BBS-1381,evening,20.39325,85.79625,residential_mixed,Unnamed residential/mixed segment,2.268,11.197,0.349,27.9,0.293,3.0,0,49.0,high,,,,,
BBS-1381,night,20.39325,85.79625,residential_mixed,Unnamed residential/mixed segment,2.268,11.197,0.349,27.9,0.075,3.0,0,67.4,high,,,,,
BBS-1382,morning,20.39325,85.80075,outskirts,Nandankanan Road (outskirts),1.8,11.083,0.2,21.6,0.203,3.0,0,39.0,medium,,,,,
BBS-1382,afternoon,20.39325,85.80075,outskirts,Nandankanan Road (outskirts),1.8,11.083,0.2,21.6,0.151,3.0,0,39.1,medium,,,,,
BBS-1382,evening,20.39325,85.80075,outskirts,Nandankanan Road (outskirts),1.8,11.083,0.2,21.6,0.16,3.0,0,57.3,high,,,,,
BBS-1382,night,20.39325,85.80075,outskirts,Nandankanan Road (outskirts),1.8,11.083,0.2,21.6,0.01,3.0,0,75.9,high,,,,,
BBS-1383,morning,20.39325,85.80525,outskirts,Nandankanan Road (outskirts),1.331,10.987,0.167,16.8,0.169,2.0,2,49.6,high,RPT-01072,20.392686,85.805259,2026-08-11 10:28:00,
BBS-1383,morning,20.39325,85.80525,outskirts,Nandankanan Road (outskirts),1.331,10.987,0.167,16.8,0.169,2.0,2,49.6,high,RPT-01073,20.393019,85.805215,2026-08-03 09:30:00,dev_c8a957ba5f
BBS-1383,afternoon,20.39325,85.80525,outskirts,Nandankanan Road (outskirts),1.331,10.987,0.167,16.8,0.072,2.0,0,37.6,medium,,,,,
BBS-1383,evening,20.39325,85.80525,outskirts,Nandankanan Road (outskirts),1.331,10.987,0.167,16.8,0.024,2.0,0,58.5,high,,,,,
BBS-1383,night,20.39325,85.80525,outskirts,Nandankanan Road (outskirts),1.331,10.987,0.167,16.8,0.049,2.0,0,71.7,high,,,,,
BBS-1384,morning,20.39325,85.80975,outskirts,Nandankanan Road (outskirts),0.864,10.911,0.294,27.0,0.151,4.0,1,51.4,high,RPT-01074,20.393406,85.810082,2026-07-24 09:34:00,
BBS-1384,afternoon,20.39325,85.80975,outskirts,Nandankanan Road (outskirts),0.864,10.911,0.294,27.0,0.14,4.0,0,43.5,high,,,,,
BBS-1384,evening,20.39325,85.80975,outskirts,Nandankanan Road (outskirts),0.864,10.911,0.294,27.0,0.153,4.0,0,59.4,high,,,,,
BBS-1384,night,20.39325,85.80975,outskirts,Nandankanan Road (outskirts),0.864,10.911,0.294,27.0,0.089,4.0,0,73.5,high,,,,,
BBS-1385,morning,20.39325,85.81425,outskirts,Nandankanan Road (outskirts),0.4,10.855,0.29,27.7,0.232,4.0,0,41.9,high,,,,,
BBS-1385,afternoon,20.39325,85.81425,outskirts,Nandankanan Road (outskirts),0.4,10.855,0.29,27.7,0.073,4.0,1,52.5,high,RPT-01075,20.393035,85.81442,2026-07-27 13:51:00,
BBS-1385,evening,20.39325,85.81425,outskirts,Nandankanan Road (outskirts),0.4,10.855,0.29,27.7,0.205,4.0,0,57.7,high,,,,,
BBS-1385,night,20.39325,85.81425,outskirts,Nandankanan Road (outskirts),0.4,10.855,0.29,27.7,0.151,4.0,1,78.3,high,RPT-01076,20.393497,85.814599,2026-07-26 22:22:00,dev_ca69075bea
BBS-1386,morning,20.39325,85.81875,outskirts,Nandankanan Road (outskirts),0.114,10.819,0.243,26.8,0.126,3.0,0,41.4,high,,,,,
BBS-1386,afternoon,20.39325,85.81875,outskirts,Nandankanan Road (outskirts),0.114,10.819,0.243,26.8,0.048,3.0,0,42.5,high,,,,,
BBS-1386,evening,20.39325,85.81875,outskirts,Nandankanan Road (outskirts),0.114,10.819,0.243,26.8,0.036,3.0,0,60.4,high,,,,,
BBS-1386,night,20.39325,85.81875,outskirts,Nandankanan Road (outskirts),0.114,10.819,0.243,26.8,0.012,3.0,0,74.0,high,,,,,
BBS-1387,morning,20.39325,85.82325,outskirts,Nandankanan Road (outskirts),0.554,10.803,0.235,30.3,0.263,0.0,0,24.2,low,,,,,
BBS-1387,afternoon,20.39325,85.82325,outskirts,Nandankanan Road (outskirts),0.554,10.803,0.235,30.3,0.143,0.0,0,26.6,medium,,,,,
BBS-1387,evening,20.39325,85.82325,outskirts,Nandankanan Road (outskirts),0.554,10.803,0.235,30.3,0.076,0.0,0,46.6,high,,,,,
BBS-1387,night,20.39325,85.82325,outskirts,Nandankanan Road (outskirts),0.554,10.803,0.235,30.3,0.01,0.0,0,61.7,high,,,,,
BBS-1388,morning,20.39325,85.82775,outskirts,Nandankanan Road (outskirts),1.02,10.808,0.221,22.0,0.055,5.0,0,52.4,high,,,,,
BBS-1388,afternoon,20.39325,85.82775,outskirts,Nandankanan Road (outskirts),1.02,10.808,0.221,22.0,0.187,5.0,1,53.1,high,RPT-01078,20.39283,85.827349,2026-08-05 13:52:00,dev_d87b499296
BBS-1388,evening,20.39325,85.82775,outskirts,Nandankanan Road (outskirts),1.02,10.808,0.221,22.0,0.102,5.0,1,74.0,high,RPT-01077,20.393487,85.827882,2026-08-12 19:33:00,dev_bc5644664b
BBS-1388,night,20.39325,85.82775,outskirts,Nandankanan Road (outskirts),1.02,10.808,0.221,22.0,0.162,5.0,0,78.3,high,,,,,
BBS-1389,morning,20.39325,85.83225,outskirts,Nandankanan Road (outskirts),1.488,10.833,0.224,19.6,0.165,3.0,0,40.2,medium,,,,,
BBS-1389,afternoon,20.39325,85.83225,outskirts,Nandankanan Road (outskirts),1.488,10.833,0.224,19.6,0.177,3.0,0,38.2,medium,,,,,
BBS-1389,evening,20.39325,85.83225,outskirts,Nandankanan Road (outskirts),1.488,10.833,0.224,19.6,0.088,3.0,1,65.9,high,RPT-01079,20.393959,85.831795,2026-08-13 17:23:00,dev_9f19cd46e4
BBS-1389,night,20.39325,85.83225,outskirts,Nandankanan Road (outskirts),1.488,10.833,0.224,19.6,0.01,3.0,0,74.8,high,,,,,
BBS-1390,morning,20.39325,85.83675,outskirts,Nandankanan Road (outskirts),1.956,10.878,0.146,15.9,0.068,3.0,0,43.8,high,,,,,
BBS-1390,afternoon,20.39325,85.83675,outskirts,Nandankanan Road (outskirts),1.956,10.878,0.146,15.9,0.039,3.0,0,43.0,high,,,,,
BBS-1390,evening,20.39325,85.83675,outskirts,Nandankanan Road (outskirts),1.956,10.878,0.146,15.9,0.151,3.0,0,59.0,high,,,,,
BBS-1390,night,20.39325,85.83675,outskirts,Nandankanan Road (outskirts),1.956,10.878,0.146,15.9,0.01,3.0,0,78.1,high,,,,,
BBS-1391,morning,20.39325,85.84125,residential_mixed,Unnamed residential/mixed segment,2.425,10.943,0.294,28.1,0.322,4.0,0,38.8,medium,,,,,
BBS-1391,afternoon,20.39325,85.84125,residential_mixed,Unnamed residential/mixed segment,2.425,10.943,0.294,28.1,0.235,4.0,0,40.3,medium,,,,,
BBS-1391,evening,20.39325,85.84125,residential_mixed,Unnamed residential/mixed segment,2.425,10.943,0.294,28.1,0.323,4.0,0,53.7,high,,,,,
BBS-1391,night,20.39325,85.84125,residential_mixed,Unnamed residential/mixed segment,2.425,10.943,0.294,28.1,0.043,4.0,2,88.6,high,RPT-01080,20.393903,85.840136,2026-07-22 00:30:00,
BBS-1391,night,20.39325,85.84125,residential_mixed,Unnamed residential/mixed segment,2.425,10.943,0.294,28.1,0.043,4.0,2,88.6,high,RPT-01081,20.392586,85.841082,2026-07-28 23:51:00,
BBS-1392,morning,20.39325,85.84575,residential_mixed,Unnamed residential/mixed segment,2.893,11.027,0.242,20.1,0.267,0.0,0,24.0,low,,,,,
BBS-1392,afternoon,20.39325,85.84575,residential_mixed,Unnamed residential/mixed segment,2.893,11.027,0.242,20.1,0.2,0.0,0,24.7,low,,,,,
BBS-1392,evening,20.39325,85.84575,residential_mixed,Unnamed residential/mixed segment,2.893,11.027,0.242,20.1,0.374,0.0,0,36.3,medium,,,,,
BBS-1392,night,20.39325,85.84575,residential_mixed,Unnamed residential/mixed segment,2.893,11.027,0.242,20.1,0.064,0.0,0,59.6,high,,,,,
BBS-1393,morning,20.39325,85.85025,residential_mixed,Unnamed residential/mixed segment,3.362,11.131,0.271,24.0,0.282,1.0,0,27.6,medium,,,,,
BBS-1393,afternoon,20.39325,85.85025,residential_mixed,Unnamed residential/mixed segment,3.362,11.131,0.271,24.0,0.308,1.0,0,25.2,medium,,,,,
BBS-1393,evening,20.39325,85.85025,residential_mixed,Unnamed residential/mixed segment,3.362,11.131,0.271,24.0,0.331,1.0,0,41.3,high,,,,,
BBS-1393,night,20.39325,85.85025,residential_mixed,Unnamed residential/mixed segment,3.362,11.131,0.271,24.0,0.152,1.0,1,66.4,high,RPT-01082,20.393171,85.850473,2026-07-31 22:55:00,
BBS-1394,morning,20.39325,85.85475,residential_mixed,Unnamed residential/mixed segment,3.831,11.254,0.17,20.3,0.279,3.0,0,36.6,medium,,,,,
BBS-1394,afternoon,20.39325,85.85475,residential_mixed,Unnamed residential/mixed segment,3.831,11.254,0.17,20.3,0.324,3.0,0,33.3,medium,,,,,
BBS-1394,evening,20.39325,85.85475,residential_mixed,Unnamed residential/mixed segment,3.831,11.254,0.17,20.3,0.337,3.0,0,52.1,high,,,,,
BBS-1394,night,20.39325,85.85475,residential_mixed,Unnamed residential/mixed segment,3.831,11.254,0.17,20.3,0.147,3.0,0,72.5,high,,,,,
BBS-1395,morning,20.39325,85.85925,residential_mixed,Unnamed residential/mixed segment,4.3,11.394,0.352,33.6,0.243,0.0,0,24.3,low,,,,,
BBS-1395,afternoon,20.39325,85.85925,residential_mixed,Unnamed residential/mixed segment,4.3,11.394,0.352,33.6,0.164,0.0,0,25.6,medium,,,,,
BBS-1395,evening,20.39325,85.85925,residential_mixed,Unnamed residential/mixed segment,4.3,11.394,0.352,33.6,0.243,0.0,0,38.0,medium,,,,,
